city,year,weekofyear,total_cases,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,Month,TempRange,Vegetation,X1,X2
iq,2007,5,5,1/29/07,0.1744143,0.1805,0.1590714,0.2003143,83.7,298.1442857,299.6142857,296.7742857,307.8,294.3,65.1,93.13571429,83.7,18.41428571,9,27.725,10.3,35,22.3,60.3,1,13.5,0.7143,-1.866057174,-2.267799279
iq,2007,6,12,2/5/07,0.3175,0.4014857,0.3285429,0.4429286,61.8,298.33,299.6857143,295.77,309.7,293.4,11.7,87.53,61.8,17.32285714,10.71428571,28.6,10.9,35.4,22.4,9.9,2,16.3,1.4904572,-0.56633689,-2.680951743
iq,2007,7,9,2/12/07,0.2858,0.2957,0.2570286,0.3195714,14.19,299.1714286,300.2857143,294.15,308.7,291.4,2.1,75.80428571,14.19,15.68571429,11.22857143,28.85,13.03333333,36.7,21.4,61.3,2,17.3,1.1581,0.267337786,-3.236513338
iq,2007,8,5,2/19/07,0.2570143,0.1182333,0.1790857,0.2372286,25.7,300.5657143,302.1785714,294.1657143,310.2,294.4,11.55,72.44571429,25.7,15.91857143,13.18571429,28.74,13.36,36.2,21.2,0,2,15.8,0.7915619,0.400023284,-2.772551189
iq,2007,9,11,2/26/07,0.1735,0.1996333,0.1745,0.1659167,55.56,299.0585714,300.6357143,294.29,309.2,291.5,35.33,78.58571429,55.56,16.02,11.55714286,28.56,13.34,35.8,20.4,28,2,17.7,0.71355,-0.580472166,-2.369662593
iq,2007,10,2,3/5/07,0.216,0.2136,0.1889143,0.2275286,117.07,297.45,298.7142857,296.3171429,305.8,293.4,227.25,94.34857143,117.07,17.91142857,7.371428571,27.3,9.9,33,21.9,205.3,3,12.4,0.8460429,-3.088358345,-1.285746077
iq,2007,11,6,3/12/07,0.3033167,0.2850333,0.2571429,0.2926143,55.47,296.9514286,298.1,296.3014286,303.8,293.8,51.3,96.52285714,55.47,17.88142857,6.114285714,28,10.1,33.1,21.7,138,3,10,1.1381072,-2.315007791,-0.244452557
iq,2007,12,7,3/19/07,0.21324,0.2231286,0.2643714,0.2218286,150.33,297.6842857,298.7285714,295.89,305.4,292.6,59.2,90.85857143,150.33,17.47,8.171428571,27,10.65,33.9,21.7,252.7,3,12.8,0.9225686,-3.768158077,-0.484490601
iq,2007,13,6,3/26/07,0.2386714,0.2447429,0.2162286,0.2591857,93.14,297.8357143,299.15,296.56,307.2,292.8,58.4,93.58571429,93.14,18.21428571,8.242857143,28.25,9.6,34.6,21.5,66.1,3,14.4,0.9588286,-1.410658413,-0.568724822
iq,2007,14,5,4/2/07,0.2381,0.1912,0.2749571,0.2738,97.04,297.7171429,298.8071429,296.9214286,305.5,294.3,238.2,95.82,97.04,18.59428571,6.614285714,27.26666667,8.833333333,34,22.6,94.3,4,11.2,0.9780571,-2.695715814,-1.308288855
iq,2007,15,9,4/9/07,0.1525167,0.1494857,0.2294143,0.1575571,98.94,297.5557143,298.5928571,296.6885714,304.1,292.4,147.57,95.52714286,98.94,18.32857143,6.728571429,27.85,8.85,34.4,21.3,60.4,4,11.7,0.6889738,-2.099992151,-1.066995483
iq,2007,16,5,4/16/07,0.1430857,0.2071571,0.1684571,0.2743143,93.62,297.0314286,298.0928571,296.0142857,304.8,292,46.45,94.72142857,93.62,17.55142857,7.528571429,27.4,9.5,33.5,22.1,97.1,4,12.8,0.7930142,-1.572279627,-0.085170218
iq,2007,17,8,4/23/07,0.2713714,0.1836571,0.203,0.3006,157.86,297.3428571,298.2785714,296.5028571,304.9,292.9,62.3,95.52571429,157.86,18.10428571,7.3,27.03333333,7.766666667,34.1,22,261.7,4,12,0.9586285,-3.738630203,-0.357937809
iq,2007,18,3,4/30/07,0.1947143,0.1541,0.2957143,0.1730857,103.39,297.2257143,298.0714286,295.9428571,304.7,293.6,47.24,93.47,103.39,17.51714286,7.371428571,27.85,9.75,33,21,118.2,4,11.1,0.8176143,-1.721980907,0.045699425
iq,2007,19,4,5/7/07,0.1582571,0.1622857,0.1830714,0.2322714,89.15,296.9057143,298.2214286,295.9942857,306.6,291.7,56.1,95.03714286,89.15,17.61142857,9.357142857,28.1,9.2,33.5,21.5,38.1,5,14.9,0.7358856,-0.810224859,0.175634936
iq,2007,20,11,5/14/07,0.1701857,0.1714,0.162,0.2290714,45.23,295.5957143,296.5,294.0128571,304.4,290.7,86.9,91.83285714,45.23,15.64857143,8.314285714,28.1,8.7,32.5,19,191.4,5,13.7,0.7326571,-2.48182756,0.331745625
iq,2007,21,5,5/21/07,0.3646143,0.2568286,0.3299,0.3496857,64.11,297.2328571,298.7071429,296.1685714,307.3,292.5,65.6,94.85285714,64.11,17.71857143,8.957142857,28.25,10.55,33.8,21.7,86.6,5,14.8,1.3010286,-1.26417441,0.476425258
iq,2007,22,8,5/28/07,0.09005714,0.08222857,0.1110571,0.06474286,76.68,296.1785714,297.1857143,294.0385714,306.8,286.9,29.1,89.28,76.68,15.74,10.2,24.7,10.63333333,32.8,17.5,61.8,5,19.9,0.34808567,-0.638371607,0.768391599
iq,2007,23,4,6/4/07,0.2085,0.25695,0.2148833,0.2338571,39.11,296.8614286,298.2428571,295.23,305.2,292.1,33.48,91.72,39.11,16.72714286,9,26.5,9.7,31.3,20.4,0.5,6,13.1,0.9141904,1.111885203,0.721748705
iq,2007,24,3,6/11/07,0.3420714,0.2853,0.3405571,0.3012286,54.78,296.65,298.1714286,294.9285714,304.8,290.3,30.9,91.45857143,54.78,16.38857143,9.914285714,26.6,9.65,32.6,20.7,12.9,6,14.5,1.2691571,0.655627974,1.009598901
iq,2007,25,1,6/18/07,0.1667,0.1207857,0.1729714,0.1659,78.83,296.1185714,297.3857143,294.9714286,304.4,292.8,70.3,94.06571429,78.83,16.42285714,6.885714286,25.96666667,7.6,32,21.2,126,6,11.6,0.6263571,-1.704702273,0.663423601
iq,2007,26,2,6/25/07,0.1534571,0.1744571,0.2022143,0.1292571,11.41,296.5714286,298.0142857,295.1785714,305,292.7,22.8,92.67142857,11.41,16.63142857,8.771428571,26.56666667,8.633333333,31.7,20.7,10.2,6,12.3,0.6593856,1.658120713,1.032826841
iq,2007,28,4,7/9/07,0.3217667,0.2734,0.2545,0.3513,18.78,297.3857143,299.0071429,293.9314286,306.9,290.7,13.04,83.38714286,18.78,15.41571429,10.87142857,26.75,10.375,32.7,19.9,54.1,7,16.2,1.2009667,1.187399352,1.78233806
iq,2007,29,1,7/16/07,0.3075571,0.3397,0.3642429,0.3648429,26.29,296.0585714,296.75,294.9414286,303.6,291.1,39.52,94.24714286,26.29,16.39142857,7.728571429,26.53333333,7.833333333,31.3,20.9,22.9,7,12.5,1.3763429,1.294634171,1.716588432
iq,2007,30,8,7/23/07,0.3589714,0.4017571,0.2960857,0.4225,27.91,297.64,299.0785714,294.3457143,308.2,290.1,11.64,84.15571429,27.91,15.84571429,12.35714286,27.35,10.1,33.2,20.7,11.9,7,18.1,1.4793142,1.441533197,1.90964674
iq,2007,31,5,7/30/07,0.4172286,0.3699286,0.3669714,0.4898714,70.88,296.7242857,297.9357143,293,305.6,290,25.5,82.57142857,70.88,14.71857143,11.5,24.25,9.75,34,16.4,55.9,7,15.6,1.644,0.119395281,2.340191437
iq,2007,32,3,8/6/07,0.2782429,0.2361286,0.2923,0.2669571,35.77,297.82,299.3428571,292.7085714,308.2,289.7,6.08,76.61857143,35.77,14.33714286,12.77142857,26.475,12,32.7,17.2,30.3,8,18.5,1.0736286,1.104164957,2.394141854
iq,2007,33,2,8/13/07,0.2666667,0.2719333,0.2438857,0.1964571,36.78,298.0914286,298.9428571,294.0728571,308,291.8,9.21,80.93571429,36.78,15.56571429,9.714285714,26.9,11,33.1,21.3,76.5,8,16.2,0.9789428,0.544445255,2.671621117
iq,2007,34,7,8/20/07,0.3393714,0.3569714,0.3291286,0.3687143,9.06,298.7857143,300.6714286,294.1957143,308.1,294.3,12.4,79.33428571,9.06,15.75714286,11.57142857,27.125,10.825,33.3,19.9,22.1,8,13.8,1.3941857,1.622815687,2.375712642
iq,2007,35,1,8/27/07,0.2787857,0.2463571,0.2349857,0.3737429,30.26,300.6671429,301.5928571,293.1242857,312.4,293.4,12.8,67.75714286,30.26,14.79428571,13.38571429,27.05,12.175,34.7,19.9,0,8,19,1.1338714,1.36765075,2.714713373
iq,2007,36,6,9/3/07,0.27955,0.2826857,0.3277143,0.3280571,76.28,297.0985714,298.3571429,295.6828571,304.4,293.5,56.85,92.65714286,76.28,17.18285714,7.885714286,26.3,7.9,34,20.9,37.1,9,10.9,1.2180071,0.27410485,3.929319518
iq,2007,37,7,9/10/07,0.2888167,0.2889571,0.2660714,0.3393,49.85,298.56,300.1214286,295.1628571,308.6,293,26.2,84.41285714,49.85,16.65,12.15714286,26.9,10.625,32.9,21.4,150.9,9,15.6,1.1831452,-1.090112935,4.167215685
iq,2007,38,5,9/17/07,0.3156571,0.3545,0.3326429,0.4172,58.22,298.5085714,300.7142857,295.8342857,309.2,293.3,34.27,86.70714286,58.22,17.36714286,12.4,27.2,10.83333333,33,21.6,16.3,9,15.9,1.42,0.593697393,4.004053559
iq,2007,39,2,9/24/07,0.2309,0.2363429,0.2308857,0.3128,59.79,299.6985714,301.4285714,295.3,310.6,292.7,10.3,78.56428571,59.79,16.80428571,13.8,27.83333333,11.7,34.1,21.1,34,9,17.9,1.0109286,0.558965722,3.941489435
iq,2007,40,6,10/1/07,0.3199714,0.2544167,0.3151,0.2934714,37.28,298.2814286,299.8214286,296.2871429,310.8,294.7,73.33,89.84428571,37.28,17.84,9.1,28.4,12.65,35.5,21.6,107.9,10,16.1,1.1829595,-0.869886034,4.57669691
iq,2007,41,11,10/8/07,0.3851857,0.4050714,0.3106286,0.4381286,39.09,299.5757143,301.3857143,295.4471429,309.6,294.8,38.28,80.45,39.09,17.01,11.6,28.4,10.6,34.2,21.8,145.1,10,14.8,1.5390143,-1.085454039,4.424379943
iq,2007,42,6,10/15/07,0.2251286,0.1505143,0.1959857,0.2383857,74.52,299.4442857,300.8285714,296.5871429,310.2,295,86.4,86.70571429,74.52,18.26571429,9.828571429,29,12.3,35.2,21.9,4.1,10,15.2,0.8100143,0.257169829,5.274051838
iq,2007,43,3,10/22/07,0.4034714,0.3202286,0.4087,0.4229,106.73,296.9714286,298.1928571,295.96,305.1,291.9,67.93,94.78142857,106.73,17.54285714,7.757142857,26.9,9.366666667,32.1,20.9,79.3,10,13.2,1.5553,-1.129007316,5.531922992
iq,2007,44,11,10/29/07,0.2657429,0.2856,0.2923143,0.2469143,51.28,297.83,299.6642857,296.9785714,306.3,293.7,67.47,95.59285714,51.28,18.67285714,9.357142857,27,9.366666667,34,21.6,0,10,12.6,1.0905715,0.423553806,5.634410861
iq,2007,45,11,11/5/07,0.3334571,0.3242571,0.2469,0.3311286,69.88,299.4785714,300.5571429,296.2485714,308.5,294.3,50.6,84.85,69.88,17.97857143,9.485714286,28.7,11.43333333,34.8,22.5,22.1,11,14.2,1.2357428,0.22768909,5.654263154
iq,2007,46,5,11/12/07,0.1784286,0.12875,0.2167714,0.1853,109.5,298.1342857,299.7428571,296.83,308.6,294.6,103.3,93.55428571,109.5,18.54857143,8.685714286,27.675,10.85,33.5,21.6,111.3,11,14,0.70925,-1.556003957,5.742075969
iq,2007,47,4,11/19/07,0.2284714,0.1886571,0.2345571,0.1996714,52.27,297.6814286,298.3714286,296.9385714,305.7,294.3,124.2,96.21428571,52.27,18.61285714,5.742857143,26.62,7.86,33.3,21.8,80,11,11.4,0.851357,-0.820749018,5.79238414
iq,2007,48,9,11/26/07,0.16564,0.1793,0.1276,0.1819143,129.33,297.88,299.3285714,297.2171429,305.2,294.4,65.57,96.52285714,129.33,18.92428571,6.942857143,27.125,8.35,32.3,22.4,293.1,11,10.8,0.6544543,-3.13979607,5.78047941
iq,2007,49,23,12/3/07,0.2993714,0.3367143,0.2615857,0.3498429,73.16,298.52,299.6071429,296.9042857,305.5,294.3,57.8,91.65428571,73.16,18.60714286,8.3,27.9,10,33,22.8,142,12,11.2,1.2475143,-1.733696408,6.031914342
iq,2007,50,28,12/10/07,0.3138333,0.2335143,0.2426,0.2937429,83.39,299.0485714,300.2714286,296.2614286,307.8,294.3,42.68,86.75571429,83.39,17.91,9.914285714,28.85,10.25,34.2,22.6,23.1,12,13.5,1.0836905,-0.07952179,6.164617233
iq,2007,51,26,12/17/07,0.2698,0.2756857,0.2755143,0.2367143,146.13,297.1414286,298.2428571,296.3971429,306.6,293.3,89.72,96.07428571,146.13,18.03428571,5.685714286,27.625,9,32.9,22.4,261.3,12,13.3,1.0577143,-3.089833332,5.852069884
iq,2007,52,7,12/24/07,0.1992,0.1947667,0.1711111,0.2308222,53.57,297.64,298.7285714,296.3685714,304.9,294.3,62.14,93.46857143,53.57,17.98285714,7.428571429,27.7,8.75,32.1,21.7,28.1,12,10.6,0.7959,-0.073692251,6.671725398
iq,2008,2,58,1/8/08,0.4449333,0.27585,0.3569,0.4697286,71.84,296.0957143,296.5357143,295.2,302.1,293.3,62.61,95.28,71.84,16.68142857,5.1,25.8,6.3,31.4,22.6,104.4,1,8.8,1.5474119,-1.97950458,6.885441812
iq,2008,3,26,1/15/08,0.1882286,0.2208286,0.2332429,0.1699714,95.97,298.0342857,299.4785714,297.09,305.5,292.4,63.92,94.96857143,95.97,18.86571429,8.585714286,27.43333333,9.466666667,33.8,21.8,125.3,1,13.1,0.8122715,-2.268205176,6.883489517
iq,2008,5,35,1/29/08,0.35195,0.3705714,0.3138,0.4029714,110,298.3985714,299.9714286,297.0114286,307.6,294.2,66,93,110,18.68571429,9.085714286,27.56666667,8.9,32.2,22.8,121.2,1,13.4,1.4392928,-2.420074285,7.029218582
iq,2008,6,37,2/5/08,0.2256429,0.17075,0.1981,0.1860714,38.72,299.49,300.7642857,294.6285714,308.4,293.5,28,78.13142857,38.72,16.28428571,11.55714286,27.86666667,11.1,34.5,20.5,5.1,2,14.9,0.7805643,-0.41338912,8.764784362
iq,2008,7,20,2/12/08,0.1739429,0.1989167,0.1684286,0.1734286,47.23,297.77,299.1714286,296.9228571,306,294.8,103.22,95.70714286,47.23,18.55714286,6.714285714,26.6,8.033333333,31.7,22.1,9.2,2,11.2,0.7147168,-1.269674362,8.718651175
iq,2008,8,29,2/19/08,0.24095,0.2236,0.1620429,0.1874429,122.64,297.0957143,298.3214286,295.6085714,304.1,292.9,33.9,92.37,122.64,17.13,7.614285714,28,10.8,33.4,22,115.3,2,11.2,0.8140358,-2.624230587,7.347842906
iq,2008,9,25,2/26/08,0.3493143,0.2227286,0.2677286,0.3878714,101.33,296.9642857,297.7214286,296.3814286,302.3,294.1,70.83,96.92714286,101.33,17.94714286,5.414285714,26.85,8.35,32.5,22.5,127.6,2,8.2,1.2276429,-2.537805666,7.262759848
iq,2008,10,23,3/4/08,0.1697429,0.1386667,0.1700571,0.2008429,210.83,297.7542857,299.3357143,295.52,307.9,293.3,39.1,88.97285714,210.83,17.06428571,8.957142857,27.18,8.88,33.3,21.9,119.6,3,14.6,0.6793096,-3.217532373,7.390707348
iq,2008,11,9,3/11/08,0.1292429,0.1729571,0.1260286,0.1506571,96.05,298.0171429,299.5928571,295.9,305.5,293,32.17,89.26857143,96.05,17.50571429,9.014285714,26.25,7.8,33.2,22.2,64.4,3,12.5,0.5788857,-2.356993859,8.30694831
iq,2008,13,6,3/25/08,0.3366,0.3042143,0.3229,0.3773143,62.13,297.0942857,297.9928571,295.9485714,303.7,293.1,53.36,94.07428571,62.13,17.50714286,6.557142857,26.9,8.266666667,31.7,22.6,282.7,3,10.6,1.3410286,-3.273559443,6.189173326
iq,2008,14,6,4/1/08,0.2700833,0.1902714,0.1906571,0.2151571,107,297.6942857,298.8428571,295.8542857,305.4,293.7,24.9,90.95714286,107,17.42142857,8.6,27.86666667,9,33.4,22.5,21.1,4,11.7,0.8661689,-2.39731495,8.776874318
iq,2008,15,3,4/8/08,0.2843571,0.3536714,0.3217857,0.3028286,71.45,297.5371429,298.9,296.6328571,306.1,292.8,99.96,95.15714286,71.45,18.31571429,7.4,28.3,9,32.8,21,53.1,4,13.3,1.2626428,-2.385358941,9.594429331
iq,2008,16,1,4/15/08,0.3026143,0.2446714,0.2963143,0.3287571,79.74,297.4471429,298.6642857,295.9357143,305.5,293.8,45.96,92.12428571,79.74,17.50428571,7.785714286,26.8,8.1,33.6,21.7,61,4,11.7,1.1723571,-2.343213843,9.251079245
iq,2008,17,3,4/22/08,0.2706,0.3713143,0.3442286,0.2830714,42.05,296.76,297.4142857,296.3828571,301.9,293.7,62.52,97.97142857,42.05,17.96428571,4.885714286,26.65,7.7,33,21.6,85.9,4,8.2,1.2692143,-2.16823546,9.906487998
iq,2008,18,1,4/29/08,0.06172857,0.1339,0.09471429,0.1178429,42.12,298.0728571,299.4142857,296.7414286,306.3,293.1,115.99,93.66285714,42.12,18.39857143,8.685714286,27.86666667,8,32.5,22.7,31.2,4,13.2,0.40818576,-2.327688269,10.25427849
iq,2008,19,1,5/6/08,0.1361571,0.1631571,0.1391571,0.1345571,50.5,295.9757143,296.8714286,294.6657143,304.5,290.6,47.1,93.15857143,50.5,16.18,6.971428571,26.6,8.966666667,32.4,20.6,18,5,13.9,0.5730284,-1.820546081,10.29596685
iq,2008,20,0,5/13/08,0.1963857,0.29632,0.2641571,0.2255857,30.08,294.85,295.4214286,293.2442857,304.4,288.5,18.08,91.50428571,30.08,14.78,7.385714286,26.16666667,7.9,31,18,6.1,5,15.9,0.9824485,-1.279492265,10.44653559
iq,2008,21,2,5/20/08,0.2210167,0.2353167,0.1804429,0.1994714,45.69,296.2685714,296.9357143,295.6385714,303.4,291.7,59.4,96.62142857,45.69,17.14428571,5.957142857,26.35,8.85,31.5,21.4,58.2,5,11.7,0.8362477,-2.220666351,10.36599987
iq,2008,22,1,5/27/08,0.12245,0.1571,0.086,0.1033143,72.04,296.7414286,297.6928571,295.9942857,304.1,293.8,134.66,96.02571429,72.04,17.52,5.757142857,27.2,9.2,32.3,21.7,76.1,5,10.3,0.4688643,-2.838250946,10.27641439
iq,2008,23,1,6/3/08,0.1951857,0.1577143,0.1844286,0.1336143,30.09,296.4,297.3571429,295.21,304.4,292.2,73.01,93.98285714,30.09,16.71142857,6.771428571,26.9,7.55,31.1,20.4,13.6,6,12.2,0.6709429,-2.247301627,10.92778021
iq,2008,30,1,7/22/08,0.3270167,0.2091167,0.2837667,0.30955,52.36,296.5457143,297.3142857,295.0028571,306.8,287.8,47.59,92.77714286,52.36,16.58285714,8.6,26.6,9.775,32.4,20.8,18.1,7,19,1.1294501,-3.165359275,12.03946205
iq,2008,31,5,7/29/08,0.3548,0.34655,0.2674167,0.3921167,44.63,297.0442857,298.5,295.37,307.5,292.9,39,92.04857143,44.63,16.87285714,9.771428571,26.68,11.24,33.4,20.6,36.4,7,14.6,1.3608834,-3.246838692,12.22664425
iq,2008,32,2,8/5/08,0.2002,0.2513857,0.2113429,0.1997286,32.45,297.31,298.5714286,295.5057143,307.4,292.6,143.35,91.09285714,32.45,17.05714286,9.742857143,27.4,12.1,34.2,18.5,18.1,8,14.8,0.8626572,-3.935377612,11.87644029
iq,2008,33,5,8/12/08,0.4303714,0.4330143,0.4369143,0.4657286,26.03,297.2142857,298.5,295.3471429,305.6,292.7,39.69,90.72714286,26.03,16.84714286,9.342857143,27.9,11.225,34.8,19.8,11,8,12.9,1.7660286,-3.28766248,12.39004746
iq,2008,34,5,8/19/08,0.2833,0.3044714,0.2744571,0.3805,12.88,299.2285714,300.3071429,294.4185714,310.2,291.8,33,78.27714286,12.88,15.99857143,13.55714286,28,14.075,38.6,19.2,7.9,8,18.4,1.2427285,-3.221914332,12.46565701
iq,2008,35,5,8/26/08,0.3181857,0.3197667,0.3081714,0.3236,58.2,298.5742857,300.1428571,295.0928571,310.4,292.7,37,84.49142857,58.2,16.65285714,10.74285714,27.83333333,12.53333333,35.1,20.4,44,8,17.7,1.2697238,-3.69912936,12.824412
iq,2008,36,9,9/2/08,0.3398,0.3691,0.2888,0.3092333,34.59,298.5314286,300.0714286,294.8614286,309.3,293.2,29,83.05,34.59,16.46571429,10.65714286,27.35,13.225,36.2,20.4,8.1,9,16.1,1.3069333,-3.518038462,12.71879034
iq,2008,37,17,9/9/08,0.2319,0.27625,0.2612,0.2327833,86.14,296.9214286,298.2428571,295.4842857,305.9,293.4,59.1,92.65285714,86.14,17.03,7.685714286,27.96666667,12.58333333,36.2,20.8,16.5,9,12.5,1.0021333,-4.004729706,13.14626296
iq,2008,38,19,9/16/08,0.2168,0.2773333,0.2089333,0.3362667,65.43,297.5885714,298.4285714,295.3071429,306.7,292.1,53.5,88.52571429,65.43,16.81857143,8.571428571,27.8,11.6,35.6,20.7,50.1,9,14.6,1.0393333,-4.0707425,13.14516799
iq,2008,39,25,9/23/08,0.41495,0.3634286,0.3224,0.4006857,61.38,297.66,298.6214286,295.49,309.3,292.7,63.27,90.18142857,61.38,17.04714286,8.157142857,27.75,12.45,37,20.8,26.9,9,16.6,1.5014643,-4.177147351,13.17020608
iq,2008,41,34,10/7/08,0.1605571,0.1638714,0.1949333,0.2061143,69.47,300.1014286,301.4071429,295.3614286,310.4,294,53.9,78.45428571,69.47,17.01857143,12.01428571,30.03333333,13.96666667,37,21.5,57.7,10,16.4,0.7254761,-4.314694292,13.43425017
iq,2008,42,63,10/14/08,0.2882,0.2278571,0.2807571,0.3579714,69.39,298.35,299.9,295.9157143,310.5,292.7,67.9,88.85714286,69.39,17.52714286,9.971428571,26.45,9.1,34.7,21,24.9,10,17.8,1.1547856,-4.44296463,13.42017648
iq,2008,43,44,10/21/08,0.3291571,0.2279,0.2733429,0.2568429,52.65,297.8671429,298.9857143,296.7014286,305,292.7,111.9,93.85428571,52.65,18.38857143,8.714285714,27.33333333,10.06666667,35.5,21.5,24.2,10,12.3,1.0872429,-4.869522575,13.17636814
iq,2008,44,50,10/28/08,0.1617429,0.1962,0.1982714,0.2196143,43.6,298.3728571,299.8,296.8257143,308.5,294,149.1,92.60857143,43.6,18.48428571,8.571428571,27.4,11.35,35,21.2,0,10,14.5,0.7758286,-5.193424524,12.87359643
iq,2008,45,35,11/4/08,0.5010286,0.445,0.4276857,0.5457286,57.85,298.4642857,299.5285714,297.4685714,307.2,293.1,107.48,95.29,57.85,19.25285714,7.085714286,27.82,12.1,35.6,21.2,109,11,14.1,1.9194429,-5.322653532,13.48608434
iq,2008,46,16,11/11/08,0.3042857,0.2946429,0.3062714,0.4003857,60.36,298.4985714,300.2214286,296.01,309.6,293.7,63.9,88.32857143,60.36,17.62571429,10.01428571,28.3,12.86666667,36,20.5,42.6,11,15.9,1.3055857,-4.777799736,13.77474131
iq,2008,47,16,11/18/08,0.1930571,0.1965286,0.1762571,0.1830571,59.44,298.89,300.3071429,297.7414286,307.2,295.2,199.52,94.14142857,59.44,19.61714286,7.814285714,27.96666667,12.1,34.5,21.7,10.6,11,12,0.7488999,-5.68666713,12.93308126
iq,2008,48,13,11/25/08,0.2510143,0.2883143,0.2537,0.3213,81.11,298.53,299.7214286,297.5771429,306.1,294.7,90.68,95.26,81.11,19.38857143,7.1,26.1,8.35,33.5,21,59,11,11.4,1.1143286,-5.265416832,13.86756279
iq,2008,49,9,12/2/08,0.1643667,0.19635,0.1731333,0.1549167,45.03,298.1114286,299.1285714,297.0442857,305.2,293.4,139.55,94.64,45.03,18.77857143,7.142857143,26.96,10.64,33.7,21,80,12,11.8,0.6887667,-5.636105408,13.53037774
iq,2008,50,15,12/9/08,0.2894167,0.34778,0.2748286,0.2580857,64.03,298.6514286,300.2142857,296.1828571,308.9,295.1,53.25,88.55142857,64.03,17.78428571,9.2,27.8,11.175,35,21.2,17.2,12,13.8,1.170111,-5.023449424,14.23608314
iq,2008,51,4,12/16/08,0.1783857,0.2191714,0.2497286,0.1923,70.92,298.5285714,300.2571429,296.8471429,306.3,295.2,57.61,91.77714286,70.92,18.57285714,9.057142857,27.825,12.15,35,20.5,51,12,11.1,0.8395857,-5.281413421,14.24776906
iq,2008,52,0,12/23/08,0.2634125,0.219875,0.2000875,0.226625,55.11,299.5571429,300.7714286,295.5942857,308.3,293.9,41.6,81.86857143,55.11,17.24857143,10.34285714,28.08,12.02,35.4,21.2,0.5,12,14.4,0.91,-5.081882282,14.53904422
iq,2009,2,10,1/8/09,0.2299167,0.12234,0.2611667,0.22305,52.28,297.7257143,299.0071429,296.7842857,304.6,294.2,93.55,95.22285714,52.28,18.46142857,7.5,27.26666667,11.1,34.8,21.1,86.1,1,10.4,0.8364734,-5.951813525,14.24644021
iq,2009,3,11,1/15/09,0.1884857,0.1881857,0.2039143,0.2775,72.03,296.6828571,297.4142857,296.4185714,304,295.2,149.77,98.61,72.03,17.99571429,3.714285714,27.18,10.24,33.3,21.1,72.8,1,8.8,0.8580857,-6.27990851,14.06454186
iq,2009,4,29,1/22/09,0.1884571,0.1993143,0.2027,0.2139286,76.16,296.55,297.5142857,295.1371429,303.5,292.7,53.81,92.46714286,76.16,16.64142857,6.485714286,27.56666667,10.7,34,21.8,11.2,1,10.8,0.8044,-5.986378864,15.0214645
iq,2009,5,35,1/29/09,0.1667333,0.1737333,0.1904333,0.1617167,118.54,297.4957143,298.8,296.5142857,304.4,294,66.1,94.92857143,118.54,18.13,8.142857143,27.65,11.65,33.9,21.1,67.8,1,10.4,0.6926166,-6.912476803,14.80920958
iq,2009,6,30,2/5/09,0.2799143,0.2402857,0.1957286,0.3076571,149.06,297.4057143,298.1928571,296.84,302.7,294.5,93.3,97.00714286,149.06,18.48428571,5.185714286,27.46666667,12.33333333,35,21,44.1,2,8.2,1.0235857,-7.218232979,14.79150385
iq,2009,7,20,2/12/09,0.1702714,0.1511143,0.1404714,0.1429714,60.51,297.3228571,298.4714286,296.1942857,305.7,292.9,48.72,94.23428571,60.51,17.76571429,7.171428571,28.1,12.33333333,35,21.2,14,2,12.8,0.6048285,-6.184048943,15.33879016
iq,2009,8,21,2/19/09,0.1887857,0.1594571,0.1568714,0.2029857,124.8,297.6857143,299.0142857,296.2542857,306.7,294.2,124,92.90571429,124.8,17.85285714,6.828571429,27.7,12.54,35,20.5,111.4,2,12.5,0.7080999,-7.296136818,14.57755593
iq,2009,9,12,2/26/09,0.28236,0.3051167,0.2940833,0.3160167,147.44,297.3914286,298.8642857,296.4942857,306.6,294.3,102.72,95.12142857,147.44,18.12857143,7.071428571,26.58,10.52,33.2,20.5,84.1,2,12.3,1.1975767,-7.461236928,14.78373904
iq,2009,10,9,3/5/09,0.3620714,0.3367,0.3453,0.3792857,58.56,297.8442857,299,296.71,304.6,294.5,87.28,94.37857143,58.56,18.35428571,6.8,28.4,11.45,35,21,49.1,3,10.1,1.4233571,-6.65268545,15.64338868
iq,2009,11,11,3/12/09,0.2034286,0.1784429,0.2259714,0.2018714,97.8,297.0585714,298.0142857,296.7157143,304,293.6,108.83,98.13428571,97.8,18.35285714,6.028571429,27.3,11.8,33.8,21,0,3,10.4,0.8097143,-6.980688882,15.56659348
iq,2009,12,9,3/19/09,0.1578833,0.1921,0.2137286,0.2013857,106.68,297.3657143,298.25,296.5,304.6,293.6,66.83,95.70857143,106.68,18.10571429,6.185714286,27.8,10.5,33.7,21,14.3,3,11,0.7650976,-7.212355254,15.6100934
